Id,listed price,last sold price,diffrence between prices
73795,319900.0,194000.0,125900
73796,265000.0,98000.0,167000
73797,319800.0,,319800
73798,800000.0,780000.0,20000
73799,825000.0,298000.0,527000
73800,429000.0,,429000
73801,1695000.0,850000.0,845000
73802,550000.0,396000.0,154000
73803,1799000.0,,1799000
73804,439900.0,184000.0,255900
73805,350000.0,167500.0,182500
73806,719000.0,450000.0,269000
73807,775000.0,83000.0,692000
73808,399900.0,,399900
73809,798888.0,685000.0,113888
73810,622500.0,,622500
73811,665000.0,335000.0,330000
73812,1299000.0,992000.0,307000
73813,485000.0,410000.0,75000
73814,578000.0,,578000
73815,179000.0,,179000
73816,1199000.0,,1199000
73817,209000.0,69000.0,140000
73818,879000.0,841500.0,37500
73819,625000.0,272000.0,353000
73820,595000.0,,595000
73821,364995.0,289000.0,75995
73822,849900.0,735000.0,114900
73823,1575000.0,1625000.0,-50000
73824,666970.0,,666970
73825,1189900.0,,1189900
73826,1099000.0,259000.0,840000
73827,1500000.0,,1500000
73828,869000.0,,869000
73829,243000.0,,243000
73830,668000.0,469000.0,199000
73831,319900.0,215000.0,104900
73832,515000.0,443000.0,72000
73833,220000.0,75000.0,145000
73834,1300000.0,865000.0,435000
73835,2950000.0,390000.0,2560000
73836,255000.0,240000.0,15000
73837,535000.0,188000.0,347000
73838,865000.0,648000.0,217000
73839,999000.0,610000.0,389000
73840,1995000.0,,1995000
73841,340000.0,,340000
73842,120000.0,,120000
73843,580000.0,,580000
73844,2499000.0,,2499000
73845,6795000.0,,6795000
73846,1395000.0,,1395000
73847,1300000.0,174000.0,1126000
73848,519000.0,144000.0,375000
73849,490000.0,345000.0,145000
73850,388888.0,92000.0,296888
73851,290000.0,,290000
73852,800000.0,265000.0,535000
73853,649900.0,520000.0,129900
73854,359900.0,259000.0,100900
73855,1469000.0,1380000.0,89000
73856,530000.0,,530000
73857,1850000.0,275000.0,1575000
73858,1040000.0,409000.0,631000
73859,1798000.0,,1798000
73860,719000.0,450000.0,269000
73861,699950.0,75000.0,624950
73862,359900.0,165000.0,194900
73863,124500.0,,124500
73864,579900.0,400000.0,179900
73865,530000.0,,530000
73866,1029000.0,931000.0,98000
73867,415000.0,345000.0,70000
73868,359000.0,250000.0,109000
73869,510000.0,380000.0,130000
73870,773203.0,,773203
73871,150000.0,,150000
73872,685000.0,365000.0,320000
73873,388000.0,105000.0,283000
73874,1250000.0,,1250000
73875,449990.0,230000.0,219990
73876,199000.0,65000.0,134000
73877,548900.0,,548900
73878,275000.0,,275000
73879,849000.0,570000.0,279000
73880,749000.0,,749000
73881,289000.0,150000.0,139000
73882,312999.0,,312999
73883,600000.0,295000.0,305000
73884,506900.0,473000.0,33900
73885,975000.0,569000.0,406000
73886,625000.0,506500.0,118500
73887,480000.0,,480000
73888,440000.0,,440000
73889,975000.0,965000.0,10000
73890,760000.0,489500.0,270500
73891,1095000.0,378000.0,717000
73892,699900.0,539000.0,160900
73893,329950.0,250000.0,79950
73894,3200000.0,,3200000
73895,403500.0,395000.0,8500
73896,389998.0,140000.0,249998
73897,799999.0,672000.0,127999
73898,764000.0,,764000
73899,520000.0,468000.0,52000
73900,929000.0,800000.0,129000
73901,1366636.0,,1366636
73902,510000.0,410000.0,100000
73903,316000.0,,316000
73904,224950.0,115000.0,109950
73905,598000.0,159000.0,439000
73906,365000.0,179000.0,186000
73907,239000.0,198000.0,41000
73908,418000.0,,418000
73909,749900.0,785000.0,-35100
73910,860000.0,360000.0,500000
73911,259900.0,124964.0,134936
73912,390000.0,330000.0,60000
73913,745000.0,386000.0,359000
73914,785000.0,,785000
73915,475000.0,433500.0,41500
73916,289990.0,60500.0,229490
73917,530000.0,427500.0,102500
73918,800000.0,643000.0,157000
73919,1780000.0,,1780000
73920,265000.0,68000.0,197000
73921,5995000.0,1400000.0,4595000
73922,260000.0,165000.0,95000
73923,460000.0,,460000
73924,665000.0,442000.0,223000
73925,420000.0,340000.0,80000
73926,11900000.0,,11900000
73927,1449000.0,,1449000
73928,735000.0,166000.0,569000
73929,679777.0,675000.0,4777
73930,595000.0,320000.0,275000
73931,1300000.0,850000.0,450000
73932,350000.0,,350000
73933,1600000.0,390000.0,1210000
73934,300000.0,235000.0,65000
73935,1400000.0,1200000.0,200000
73936,1489000.0,1000000.0,489000
73937,724900.0,,724900
73938,3100000.0,1350000.0,1750000
73939,274950.0,380000.0,-105050
73940,995000.0,,995000
73941,689900.0,425000.0,264900
73942,693000.0,320000.0,373000
73943,524000.0,,524000
73944,449000.0,131000.0,318000
73945,390000.0,80000.0,310000
73946,369000.0,,369000
73947,998000.0,535000.0,463000
73948,1585000.0,1290000.0,295000
73949,229000.0,67000.0,162000
73950,329000.0,,329000
73951,350000.0,315000.0,35000
73952,373732.0,,373732
73953,299900.0,119000.0,180900
73954,1995000.0,945000.0,1050000
73955,439900.0,350000.0,89900
73956,399999.0,181000.0,218999
73957,1249000.0,,1249000
73958,289900.0,146000.0,143900
73959,750000.0,585000.0,165000
73960,449950.0,,449950
73961,259500.0,,259500
73962,70000.0,,70000
73963,650000.0,175000.0,475000
73964,728000.0,166000.0,562000
73965,790000.0,688000.0,102000
73966,999999.0,,999999
73967,738800.0,650000.0,88800
73968,649000.0,460000.0,189000
73969,239000.0,150000.0,89000
73970,700000.0,,700000
73971,320000.0,,320000
73972,308000.0,,308000
73973,1100000.0,725000.0,375000
73974,799000.0,450000.0,349000
73975,649900.0,223000.0,426900
73976,699000.0,354000.0,345000
73977,235000.0,167000.0,68000
73978,510000.0,,510000
73979,1895000.0,1400000.0,495000
73980,475000.0,285000.0,190000
73981,725000.0,,725000
73982,299000.0,174000.0,125000
73983,1900000.0,608000.0,1292000
73984,3550000.0,2100000.0,1450000
73985,484900.0,380000.0,104900
73986,510000.0,277000.0,233000
73987,4500000.0,3240000.0,1260000
73988,124900.0,,124900
73989,1495000.0,565500.0,929500
73990,395000.0,205000.0,190000
73991,289900.0,230000.0,59900
73992,765000.0,663000.0,102000
73993,345500.0,238000.0,107500
73994,924900.0,745000.0,179900
73995,127809.0,125000.0,2809
73996,568000.0,460000.0,108000
73997,595000.0,500000.0,95000
73998,829500.0,600000.0,229500
73999,195000.0,73500.0,121500
74000,249000.0,60000.0,189000
74001,580000.0,261500.0,318500
74002,399950.0,300000.0,99950
74003,295000.0,,295000
74004,785000.0,,785000
74005,3495000.0,,3495000
74006,459000.0,295000.0,164000
74007,550000.0,260000.0,290000
74008,979000.0,660000.0,319000
74009,1339000.0,1250000.0,89000
74010,205000.0,60000.0,145000
74011,370000.0,160000.0,210000
74012,1199000.0,286000.0,913000
74013,780000.0,228500.0,551500
74014,610000.0,412500.0,197500
74015,316000.0,286000.0,30000
74016,298000.0,,298000
74017,200000.0,,200000
74018,472888.0,298000.0,174888
74019,179900.0,,179900
74020,1025000.0,,1025000
74021,795000.0,545000.0,250000
74022,429999.0,237000.0,192999
74023,525000.0,,525000
74024,1100000.0,464000.0,636000
74025,499900.0,417000.0,82900
74026,1290000.0,,1290000
74027,475000.0,344000.0,131000
74028,579000.0,155000.0,424000
74029,1200000.0,,1200000
74030,647900.0,,647900
74031,320000.0,75000.0,245000
74032,1588888.0,,1588888
74033,499900.0,345000.0,154900
74034,425000.0,,425000
74035,650000.0,182000.0,468000
74036,519000.0,340000.0,179000
74037,315000.0,,315000
74038,1850000.0,595000.0,1255000
74039,1888000.0,339000.0,1549000
74040,349000.0,,349000
74041,135000.0,,135000
74042,1249000.0,1052000.0,197000
74043,360000.0,,360000
74044,529888.0,410000.0,119888
74045,615000.0,615000.0,0
74046,569900.0,314000.0,255900
74047,434900.0,399000.0,35900
74048,1250000.0,867000.0,383000
74049,189000.0,,189000
74050,725000.0,165000.0,560000
74051,649000.0,670000.0,-21000
74052,359000.0,,359000
74053,425000.0,,425000
74054,265000.0,,265000
74055,129900.0,,129900
74056,699999.0,395000.0,304999
74057,449000.0,,449000
74058,439999.0,257500.0,182499
74059,619900.0,,619900
74060,5650000.0,5450000.0,200000
74061,395000.0,409000.0,-14000
74062,149950.0,,149950
74063,869000.0,665000.0,204000
74064,699000.0,324000.0,375000
74065,1250000.0,265000.0,985000
74066,350000.0,,350000
74067,750000.0,430000.0,320000
74068,339900.0,285000.0,54900
74069,475000.0,245000.0,230000
74070,389900.0,145000.0,244900
74071,549000.0,349000.0,200000
74072,485000.0,408000.0,77000
74073,400000.0,293000.0,107000
74074,310000.0,,310000
74075,465000.0,380500.0,84500
74076,979000.0,925000.0,54000
74077,529900.0,,529900
74078,290000.0,,290000
74079,355000.0,286500.0,68500
74080,1299999.0,,1299999
74081,559000.0,,559000
74082,950000.0,665000.0,285000
74083,799000.0,,799000
74084,499999.0,,499999
74085,209000.0,204000.0,5000
74086,550000.0,418000.0,132000
74087,379900.0,45000.0,334900
74088,160000.0,90000.0,70000
74089,735000.0,575000.0,160000
74090,1095000.0,865000.0,230000
74091,1398000.0,780000.0,618000
74092,569900.0,156000.0,413900
74093,349950.0,,349950
74094,139000.0,84500.0,54500
74095,4250000.0,880000.0,3370000
74096,663000.0,,663000
74097,600000.0,245000.0,355000
74098,315000.0,185000.0,130000
74099,779900.0,380100.0,399800
74100,449000.0,,449000
74101,1990000.0,935000.0,1055000
74102,650000.0,575000.0,75000
74103,129950.0,,129950
74104,1299900.0,460500.0,839400
74105,895000.0,,895000
74106,399000.0,325000.0,74000
74107,499000.0,320000.0,179000
74108,740900.0,,740900
74109,5300000.0,,5300000
74110,764900.0,605000.0,159900
74111,699900.0,540000.0,159900
74112,549900.0,355000.0,194900
74113,775000.0,,775000
74114,515000.0,418000.0,97000
74115,420000.0,212000.0,208000
74116,879000.0,,879000
74117,418000.0,,418000
74118,1195000.0,,1195000
74119,739000.0,650000.0,89000
74120,875000.0,657500.0,217500
74121,319900.0,,319900
74122,375000.0,142000.0,233000
74123,348800.0,,348800
74124,129900.0,130000.0,-100
74125,799000.0,400000.0,399000
74126,279000.0,,279000
74127,728000.0,581000.0,147000
74128,590000.0,210000.0,380000
74129,759900.0,,759900
74130,895000.0,,895000
74131,390000.0,230000.0,160000
74132,1930000.0,,1930000
74133,302000.0,,302000
74134,849000.0,815000.0,34000
74135,575000.0,570000.0,5000
74136,599900.0,425000.0,174900
74137,519990.0,,519990
74138,299900.0,153500.0,146400
74139,590000.0,,590000
74140,1195000.0,,1195000
74141,799000.0,365000.0,434000
74142,745000.0,615000.0,130000
74143,110000.0,122000.0,-12000
74144,1250000.0,,1250000
74145,439000.0,304500.0,134500
74146,465000.0,465000.0,0
74147,489999.0,381500.0,108499
74148,850000.0,186000.0,664000
74149,805000.0,,805000
74150,1399999.0,,1399999
74151,910000.0,479000.0,431000
74152,719000.0,,719000
74153,764495.0,595000.0,169495
74154,625000.0,550000.0,75000
74155,749900.0,507000.0,242900
74156,599000.0,184000.0,415000
74157,585000.0,,585000
74158,836888.0,633000.0,203888
74159,739900.0,425000.0,314900
74160,519000.0,,519000
74161,0.0,244000.0,-244000
74162,169900.0,,169900
74163,186500.0,,186500
74164,1995000.0,1675000.0,320000
74165,254900.0,210000.0,44900
74166,3300000.0,,3300000
74167,699000.0,415000.0,284000
74168,2799000.0,,2799000
74169,439000.0,248000.0,191000
74170,799000.0,,799000
74171,145000.0,,145000
74172,1275000.0,670000.0,605000
74173,499000.0,165000.0,334000
74174,1450000.0,1025000.0,425000
74175,1710000.0,510000.0,1200000
74176,240000.0,,240000
74177,309000.0,150000.0,159000
74178,469000.0,,469000
74179,349997.0,271000.0,78997
74180,639000.0,475000.0,164000
74181,360000.0,118000.0,242000
74182,299000.0,,299000
74183,155000.0,65000.0,90000
74184,2338000.0,,2338000
74185,575000.0,409000.0,166000
74186,259000.0,,259000
74187,899000.0,,899000
74188,599900.0,405000.0,194900
74189,429000.0,304000.0,125000
74190,799000.0,,799000
74191,748800.0,347000.0,401800
74192,549900.0,268000.0,281900
74193,468999.0,340000.0,128999
74194,344000.0,,344000
74195,718000.0,650000.0,68000
74196,649000.0,380000.0,269000
74197,649000.0,136500.0,512500
74198,1425000.0,485000.0,940000
74199,405000.0,265000.0,140000
74200,1775000.0,,1775000
74201,329000.0,,329000
74202,560000.0,410000.0,150000
74203,349500.0,,349500
74204,1050000.0,590000.0,460000
74205,5250000.0,4100000.0,1150000
74206,1999000.0,,1999000
74207,750000.0,535000.0,215000
74208,749000.0,152000.0,597000
74209,525000.0,,525000
74210,785000.0,,785000
74211,649000.0,352000.0,297000
74212,1198000.0,372500.0,825500
74213,638000.0,,638000
74214,7500000.0,,7500000
74215,289000.0,,289000
74216,818888.0,,818888
74217,725000.0,,725000
74218,335500.0,83000.0,252500
74219,425000.0,3000.0,422000
74220,446100.0,320500.0,125600
74221,569000.0,390500.0,178500
74222,1199900.0,930000.0,269900
74223,589990.0,429000.0,160990
74224,412900.0,385000.0,27900
74225,1749000.0,,1749000
74226,958000.0,850000.0,108000
74227,764900.0,145000.0,619900
74228,995000.0,,995000
74229,729999.0,,729999
74230,1895000.0,,1895000
74231,175000.0,,175000
74232,815000.0,500000.0,315000
74233,795000.0,,795000
74234,525000.0,391000.0,134000
74235,289000.0,179500.0,109500
74236,317000.0,294500.0,22500
74237,329000.0,150000.0,179000
74238,595950.0,508000.0,87950
74239,1499000.0,,1499000
74240,293000.0,299000.0,-6000
74241,719900.0,,719900
74242,555900.0,,555900
74243,875000.0,,875000
74244,275000.0,100500.0,174500
74245,1595000.0,290000.0,1305000
74246,292000.0,,292000
74247,1350000.0,1080000.0,270000
74248,420000.0,140500.0,279500
74249,240000.0,225000.0,15000
74250,350000.0,250000.0,100000
74251,207000.0,139500.0,67500
74252,1995000.0,290000.0,1705000
74253,1175000.0,450000.0,725000
74254,679000.0,478000.0,201000
74255,39900000.0,219000.0,39681000
74256,429000.0,,429000
74257,169999.0,,169999
74258,500000.0,365000.0,135000
74259,485000.0,,485000
74260,1049000.0,605000.0,444000
74261,675000.0,,675000
74262,420000.0,279000.0,141000
74263,559900.0,525800.0,34100
74264,1025000.0,470000.0,555000
74265,274900.0,147000.0,127900
74266,340000.0,133500.0,206500
74267,555000.0,412500.0,142500
74268,1890000.0,1650000.0,240000
74269,1600000.0,,1600000
74270,1145000.0,679500.0,465500
74271,518000.0,442500.0,75500
74272,1385000.0,,1385000
74273,225000.0,99000.0,126000
74274,730000.0,460000.0,270000
74275,619000.0,520000.0,99000
74276,2788800.0,,2788800
74277,496000.0,200000.0,296000
74278,3000000.0,,3000000
74279,499900.0,345000.0,154900
74280,2550000.0,1825000.0,725000
74281,889000.0,465000.0,424000
74282,1000000.0,,1000000
74283,540000.0,,540000
74284,1399000.0,712000.0,687000
74285,1350000.0,950000.0,400000
74286,277000.0,285000.0,-8000
74287,349000.0,325000.0,24000
74288,749000.0,,749000
74289,377000.0,350000.0,27000
74290,1160000.0,,1160000
74291,499900.0,,499900
74292,130000.0,,130000
74293,779000.0,540000.0,239000
74294,1395000.0,925000.0,470000
74295,449000.0,300000.0,149000
74296,499000.0,239000.0,260000
74297,868000.0,670000.0,198000
74298,381990.0,,381990
74299,420000.0,185000.0,235000
74300,649900.0,640000.0,9900
74301,769900.0,365000.0,404900
74302,645000.0,178000.0,467000
74303,899000.0,3700.0,895300
74304,475000.0,,475000
74305,800000.0,476000.0,324000
74306,458000.0,365000.0,93000
74307,1699000.0,1300000.0,399000
74308,249000.0,,249000
74309,299999.0,227000.0,72999
74310,679000.0,604000.0,75000
74311,1299000.0,975000.0,324000
74312,550000.0,380000.0,170000
74313,765000.0,450000.0,315000
74314,880000.0,,880000
74315,1099000.0,,1099000
74316,525000.0,541000.0,-16000
74317,639000.0,412000.0,227000
74318,500000.0,258500.0,241500
74319,564900.0,470000.0,94900
74320,699000.0,550000.0,149000
74321,410000.0,223500.0,186500
74322,389000.0,325000.0,64000
74323,1900000.0,,1900000
74324,1280000.0,,1280000
74325,390000.0,135000.0,255000
74326,999000.0,875000.0,124000
74327,650000.0,,650000
74328,795000.0,719000.0,76000
74329,182400.0,,182400
74330,865000.0,,865000
74331,720000.0,,720000
74332,848888.0,820000.0,28888
74333,269000.0,30000.0,239000
74334,165000.0,257000.0,-92000
74335,699000.0,100000.0,599000
74336,620000.0,222500.0,397500
74337,298500.0,150000.0,148500
74338,995000.0,,995000
74339,725000.0,,725000
74340,2950000.0,2296000.0,654000
74341,790000.0,,790000
74342,749950.0,440000.0,309950
74343,299900.0,,299900
74344,539900.0,343500.0,196400
74345,369000.0,,369000
74346,445000.0,375500.0,69500
74347,1850000.0,,1850000
74348,649000.0,540000.0,109000
74349,665000.0,499000.0,166000
74350,598000.0,,598000
74351,1498000.0,1450000.0,48000
74352,740000.0,667500.0,72500
74353,429000.0,410000.0,19000
74354,895000.0,600000.0,295000
74355,352500.0,301000.0,51500
74356,279000.0,219000.0,60000
74357,825000.0,,825000
74358,270000.0,,270000
74359,146500.0,142800.0,3700
74360,560000.0,,560000
74361,1199000.0,639500.0,559500
74362,1380000.0,180000.0,1200000
74363,298000.0,,298000
74364,189900.0,,189900
74365,309900.0,,309900
74366,415000.0,,415000
74367,3700000.0,,3700000
74368,329900.0,218000.0,111900
74369,789000.0,,789000
74370,234900.0,249500.0,-14600
74371,619999.0,477000.0,142999
74372,699999.0,553000.0,146999
74373,619900.0,437000.0,182900
74374,2099000.0,,2099000
74375,589900.0,,589900
74376,535000.0,,535000
74377,1095000.0,687000.0,408000
74378,1629000.0,811000.0,818000
74379,575000.0,124500.0,450500
74380,1395000.0,,1395000
74381,951999.0,785000.0,166999
74382,499900.0,,499900
74383,390000.0,,390000
74384,315000.0,91000.0,224000
74385,649000.0,121500.0,527500
74386,315000.0,,315000
74387,345000.0,,345000
74388,1088801.0,,1088801
74389,1890000.0,568500.0,1321500
74390,2150000.0,,2150000
74391,1279000.0,,1279000
74392,399000.0,,399000
74393,695000.0,,695000
74394,749000.0,323000.0,426000
74395,670000.0,240000.0,430000
74396,587500.0,,587500
74397,325000.0,270000.0,55000
74398,379000.0,305500.0,73500
74399,750000.0,625000.0,125000
74400,699900.0,425000.0,274900
74401,748000.0,,748000
74402,279000.0,52500.0,226500
74403,575000.0,430000.0,145000
74404,754900.0,615000.0,139900
74405,1350000.0,925000.0,425000
74406,415000.0,182500.0,232500
74407,598000.0,,598000
74408,875000.0,,875000
74409,1548000.0,,1548000
74410,582000.0,350000.0,232000
74411,674900.0,639000.0,35900
74412,698500.0,645000.0,53500
74413,1400000.0,,1400000
74414,350000.0,107000.0,243000
74415,1899000.0,,1899000
74416,1379000.0,749000.0,630000
74417,600000.0,,600000
74418,450000.0,155000.0,295000
74419,525000.0,417500.0,107500
74420,2088000.0,1335500.0,752500
74421,270000.0,165000.0,105000
74422,660000.0,554000.0,106000
74423,724500.0,,724500
74424,715000.0,,715000
74425,389900.0,,389900
74426,1188000.0,196000.0,992000
74427,437500.0,,437500
74428,509900.0,280000.0,229900
74429,549000.0,421500.0,127500
74430,630000.0,551241.0,78759
74431,648804.0,,648804
74432,1079000.0,640000.0,439000
74433,270000.0,,270000
74434,649000.0,505000.0,144000
74435,824800.0,520000.0,304800
74436,348400.0,317110.0,31290
74437,779950.0,365000.0,414950
74438,625000.0,554000.0,71000
74439,675000.0,,675000
74440,289000.0,160000.0,129000
74441,1175000.0,,1175000
74442,470000.0,402000.0,68000
74443,689000.0,500000.0,189000
74444,785000.0,,785000
74445,550000.0,550000.0,0
74446,549000.0,259900.0,289100
74447,539999.0,465000.0,74999
74448,1049000.0,500000.0,549000
74449,1199000.0,883000.0,316000
74450,715000.0,700000.0,15000
74451,675000.0,489000.0,186000
